MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS,HWES3_MUL
2019-04-01,CLIENTES GRANDES,A24,12445.29,MARCA6,0.2401,0.87,20,20.9,1.1,7.953,98977.39,23764.47,75212.92,102308.89794776076
2019-05-01,CLIENTES GRANDES,A24,12876.62,MARCA6,0.2511,0.86,22,18.5,1.19,12.011,154661.08,38835.4,115825.68,154371.9141394218
2019-06-01,CLIENTES GRANDES,A24,12612.12,MARCA6,0.3904,0.86,20,16.4,1.13,12.804,161485.58,63043.97,98441.61,159903.2394239123
2019-07-01,CLIENTES GRANDES,A24,12895.65,MARCA6,0.393,0.87,22,15.7,1.36,9.731,125487.57,49316.62,76170.95,133644.3145931244
2019-08-01,CLIENTES GRANDES,A24,12869.49,MARCA6,0.3096,0.85,21,15.3,1.48,13.124,168899.19,52291.19,116608.0,134069.03704455463
2019-09-01,CLIENTES GRANDES,A24,12748.73,MARCA6,0.6131,0.85,21,15.7,1.51,11.993,152895.52,93740.24,59155.28,196790.65895488265
2019-10-01,CLIENTES GRANDES,A24,12903.35,MARCA6,0.4011,0.85,22,16.7,1.65,12.289,158569.27,63602.13,94967.14,91830.36923232362
2019-11-01,CLIENTES GRANDES,A24,12774.55,MARCA6,0.4165,0.85,20,18.0,1.76,12.792,163412.04,68061.11,95350.93,133047.22410728654
2019-12-01,CLIENTES GRANDES,A24,12831.57,MARCA6,0.4605,0.87,21,19.6,1.88,8.909,114316.46,52642.73,61673.73,143638.47122384797
2020-01-01,CLIENTES GRANDES,A24,13710.7,MARCA6,0.3913,0.86,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES GRANDES,A24,12110.65,MARCA6,0.426,0.86,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES GRANDES,A24,12366.91,MARCA6,0.391,0.85,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES GRANDES,A24,13710.7,MARCA6,0.3913,0.86,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES GRANDES,A24,12110.65,MARCA6,0.426,0.86,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES GRANDES,A24,12366.91,MARCA6,0.391,0.85,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A1,11974.78,MARCA1,0.3296,0.49,22,22.2,0.18,17.06,204289.75,67333.9,136955.85,147770.9823656793
2018-02-01,CLIENTES PEQUEÑOS,A1,11591.0,MARCA1,0.2624,0.48,20,23.0,0.48,37.917,439495.95,115323.74,324172.21,548983.4265501035
2018-03-01,CLIENTES PEQUEÑOS,A1,11928.65,MARCA1,0.2878,0.49,20,22.5,0.97,45.13,538339.97,154934.24,383405.73,593943.2566010113
2018-04-01,CLIENTES PEQUEÑOS,A1,11731.65,MARCA1,0.2838,0.49,21,20.9,0.84,41.142,482663.54,136979.91,345683.63,356847.90847865917
2018-05-01,CLIENTES PEQUEÑOS,A1,11784.4,MARCA1,0.3601,0.49,22,18.5,0.88,36.949,435421.8,156795.39,278626.41,562779.8873562929
2018-06-01,CLIENTES PEQUEÑOS,A1,11787.5,MARCA1,0.3531,0.48,20,16.4,1.24,38.437,453076.14,159981.19,293094.95,634530.5452453913
2018-07-01,CLIENTES PEQUEÑOS,A1,12092.74,MARCA1,0.4257,0.48,22,15.7,1.64,27.328,330470.4,140681.25,189789.15,276159.39642858255
2018-08-01,CLIENTES PEQUEÑOS,A1,11251.5,MARCA1,0.3435,0.47,22,15.3,1.81,51.663,581286.24,199671.82,381614.42,542916.7624141384
2018-09-01,CLIENTES PEQUEÑOS,A1,12276.74,MARCA1,0.3395,0.47,20,15.7,2.01,44.688,548622.96,186257.49,362365.47,530504.4288713742
2018-10-01,CLIENTES PEQUEÑOS,A1,10803.74,MARCA1,0.3431,0.45,22,16.7,2.14,48.078,519422.21,178213.76,341208.45,516075.209395688
2018-11-01,CLIENTES PEQUEÑOS,A1,12686.58,MARCA1,0.3817,0.45,21,18.0,2.29,50.067,635179.0,242447.82,392731.18,639627.9363618854
2018-12-01,CLIENTES PEQUEÑOS,A1,12371.43,MARCA1,0.4147,0.44,20,19.6,2.48,34.707,429375.22,178061.9,251313.32,426484.4664984429
2019-01-01,CLIENTES PEQUEÑOS,A1,10808.19,MARCA1,0.3372,0.43,22,22.2,0.06,13.792,149066.56,50265.24,98801.32,157519.20921939213
2019-02-01,CLIENTES PEQUEÑOS,A1,11067.81,MARCA1,0.2887,0.43,20,23.0,0.2,40.646,449862.21,129875.22,319986.99,410628.45427039126
2019-03-01,CLIENTES PEQUEÑOS,A1,12713.88,MARCA1,0.2571,0.44,21,22.5,0.88,43.143,548514.92,141023.19,407491.73,546203.5948118229
2019-04-01,CLIENTES PEQUEÑOS,A1,11704.63,MARCA1,0.2735,0.46,20,20.9,1.1,29.025,339726.89,92915.3,246811.59,380031.30328822974
2019-05-01,CLIENTES PEQUEÑOS,A1,11612.97,MARCA1,0.302,0.45,22,18.5,1.19,35.81,415860.46,125589.86,290270.6,412807.7592079711
2019-06-01,CLIENTES PEQUEÑOS,A1,11933.08,MARCA1,0.297,0.46,20,16.4,1.13,43.356,517370.62,153659.07,363711.55,535174.4597199949
2019-07-01,CLIENTES PEQUEÑOS,A1,11705.14,MARCA1,0.288,0.48,22,15.7,1.36,31.541,369191.82,106327.24,262864.58,303882.6813988519
2019-08-01,CLIENTES PEQUEÑOS,A1,11925.02,MARCA1,0.2933,0.48,21,15.3,1.48,41.14,490595.32,143891.61,346703.71,588918.5459965037
2019-09-01,CLIENTES PEQUEÑOS,A1,11745.64,MARCA1,0.2432,0.47,21,15.7,1.51,40.908,480490.64,116855.32,363635.32,492463.1555750899
2019-10-01,CLIENTES PEQUEÑOS,A1,11783.51,MARCA1,0.2909,0.49,22,16.7,1.65,19.871,234150.13,68114.27,166035.86,459932.7902008623
2019-11-01,CLIENTES PEQUEÑOS,A1,11193.83,MARCA1,0.2816,0.46,20,18.0,1.76,23.665,264901.99,74596.4,190305.59,397807.56825734425
2019-12-01,CLIENTES PEQUEÑOS,A1,12458.22,MARCA1,0.2822,0.46,21,19.6,1.88,22.687,282639.64,79760.91,202878.73,212997.10017912774
2020-01-01,CLIENTES PEQUEÑOS,A1,11366.2,MARCA1,0.2578,0.47,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A1,12094.32,MARCA1,0.2566,0.47,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A1,11172.95,MARCA1,0.2715,0.45,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A1,11366.2,MARCA1,0.2578,0.47,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A1,12094.32,MARCA1,0.2566,0.47,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A1,11172.95,MARCA1,0.2715,0.45,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A2,16001.06,MARCA2,0.2392,0.25,22,22.2,0.18,26.181,418923.75,100206.56,318717.19,301522.23538047913
2018-02-01,CLIENTES PEQUEÑOS,A2,15518.31,MARCA2,0.2585,0.26,20,23.0,0.48,33.977,527265.62,136298.16,390967.46,504899.9572095436
2018-03-01,CLIENTES PEQUEÑOS,A2,16254.96,MARCA2,0.2989,0.27,20,22.5,0.97,24.652,400717.27,119774.39,280942.88,803739.9482313864
2018-04-01,CLIENTES PEQUEÑOS,A2,16170.84,MARCA2,0.2287,0.27,21,20.9,0.84,45.783,740349.57,169317.95,571031.62,434169.388802866
2018-05-01,CLIENTES PEQUEÑOS,A2,15571.3,MARCA2,0.2936,0.28,22,18.5,0.88,35.246,548826.04,161135.33,387690.71,824478.5031654675
2018-06-01,CLIENTES PEQUEÑOS,A2,16129.09,MARCA2,0.2212,0.29,20,16.4,1.24,67.01,1080810.32,239075.24,841735.08,884878.4149676946
2018-07-01,CLIENTES PEQUEÑOS,A2,16200.82,MARCA2,0.2916,0.27,22,15.7,1.64,36.959,598766.11,174600.2,424165.91,604395.65589393
2018-08-01,CLIENTES PEQUEÑOS,A2,15952.03,MARCA2,0.2681,0.26,22,15.3,1.81,49.186,784616.55,210355.7,574260.85,799755.6558803867
2018-09-01,CLIENTES PEQUEÑOS,A2,16025.89,MARCA2,0.2497,0.27,20,15.7,2.01,41.088,658471.77,164420.4,494051.37,655442.5190534213
2018-10-01,CLIENTES PEQUEÑOS,A2,14609.19,MARCA2,0.3516,0.28,22,16.7,2.14,41.153,601212.0,211386.14,389825.86,594997.5059142649
2018-11-01,CLIENTES PEQUEÑOS,A2,16005.94,MARCA2,0.2723,0.3,21,18.0,2.29,46.578,745524.67,203006.37,542518.3,739816.8431417777
2018-12-01,CLIENTES PEQUEÑOS,A2,17453.13,MARCA2,0.3144,0.3,20,19.6,2.48,42.412,740222.15,232725.84,507496.31,732220.6640721507
2019-01-01,CLIENTES PEQUEÑOS,A2,15686.01,MARCA2,0.3828,0.28,22,22.2,0.06,19.228,301610.6,115456.54,186154.06,304246.63140715176
2019-02-01,CLIENTES PEQUEÑOS,A2,15416.22,MARCA2,0.3416,0.28,20,23.0,0.2,32.487,500826.74,171082.41,329744.33,508432.5288890574
2019-03-01,CLIENTES PEQUEÑOS,A2,16502.22,MARCA2,0.2714,0.28,21,22.5,0.88,48.745,804400.71,218314.35,586086.36,809079.5031331311
2019-04-01,CLIENTES PEQUEÑOS,A2,15655.23,MARCA2,0.3512,0.29,20,20.9,1.1,27.916,437031.4,153485.43,283545.97,438192.5924704006
2019-05-01,CLIENTES PEQUEÑOS,A2,16190.09,MARCA2,0.2774,0.27,22,18.5,1.19,50.547,818360.48,227013.2,591347.28,829097.4681970839
2019-06-01,CLIENTES PEQUEÑOS,A2,15983.06,MARCA2,0.3452,0.29,20,16.4,1.13,54.488,870884.97,300629.49,570255.48,891317.6683761661
2019-07-01,CLIENTES PEQUEÑOS,A2,16281.81,MARCA2,0.3287,0.31,22,15.7,1.36,31.298,509588.09,167501.61,342086.48,608036.8289442074
2019-08-01,CLIENTES PEQUEÑOS,A2,16439.18,MARCA2,0.3212,0.3,21,15.3,1.48,47.538,781485.74,251013.22,530472.52,803959.0021697399
2019-09-01,CLIENTES PEQUEÑOS,A2,16193.56,MARCA2,0.3135,0.3,21,15.7,1.51,50.182,812625.23,254758.01,557867.22,658859.1335219095
2019-10-01,CLIENTES PEQUEÑOS,A2,16569.52,MARCA2,0.3951,0.3,22,16.7,1.65,30.553,506248.54,200018.8,306229.74,598783.4815863197
2019-11-01,CLIENTES PEQUEÑOS,A2,15337.05,MARCA2,0.381,0.3,20,18.0,1.76,44.61,684185.8,260674.79,423511.01,743909.9067086589
2019-12-01,CLIENTES PEQUEÑOS,A2,17408.67,MARCA2,0.323,0.31,21,19.6,1.88,37.45,651954.69,210581.36,441373.33,735947.9022712688
2020-01-01,CLIENTES PEQUEÑOS,A2,16783.55,MARCA2,0.5127,0.3,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A2,16166.3,MARCA2,0.3424,0.3,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A2,15250.34,MARCA2,0.4055,0.28,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A2,16783.55,MARCA2,0.5127,0.3,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A2,16166.3,MARCA2,0.3424,0.3,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A2,15250.34,MARCA2,0.4055,0.28,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A3,17422.3,MARCA2,0.2552,0.25,22,22.2,0.18,11.204,195199.45,49814.9,145384.55,223213.15052612592
2018-02-01,CLIENTES PEQUEÑOS,A3,17186.17,MARCA2,0.2253,0.25,20,23.0,0.48,22.538,387341.9,87268.13,300073.77,253998.90668253944
2018-03-01,CLIENTES PEQUEÑOS,A3,17242.35,MARCA2,0.2118,0.24,20,22.5,0.97,29.03,500545.42,106015.52,394529.9,533259.815603876
2018-04-01,CLIENTES PEQUEÑOS,A3,17219.39,MARCA2,0.2832,0.25,21,20.9,0.84,22.019,379153.75,107376.34,271777.41,394972.0594697117
2018-05-01,CLIENTES PEQUEÑOS,A3,17204.57,MARCA2,0.2716,0.25,22,18.5,0.88,18.488,318078.09,86390.01,231688.08,502706.361861103
2018-06-01,CLIENTES PEQUEÑOS,A3,17564.15,MARCA2,0.2341,0.22,20,16.4,1.24,30.287,531965.41,124533.1,407432.31,468688.7233838669
2018-07-01,CLIENTES PEQUEÑOS,A3,17450.13,MARCA2,0.2855,0.23,22,15.7,1.64,23.364,407704.84,116399.73,291305.11,401318.42953291174
2018-08-01,CLIENTES PEQUEÑOS,A3,17046.14,MARCA2,0.28,0.21,22,15.3,1.81,24.834,423323.84,118530.68,304793.16,420875.4666337434
2018-09-01,CLIENTES PEQUEÑOS,A3,17734.58,MARCA2,0.2375,0.23,20,15.7,2.01,35.844,635678.29,150973.59,484704.7,637731.2851763907
2018-10-01,CLIENTES PEQUEÑOS,A3,15038.1,MARCA2,0.2909,0.24,22,16.7,2.14,23.587,354703.66,103183.29,251520.37,354041.5402821695
2018-11-01,CLIENTES PEQUEÑOS,A3,19323.47,MARCA2,0.2757,0.23,21,18.0,2.29,28.946,559337.16,154209.26,405127.9,548460.04471252
2018-12-01,CLIENTES PEQUEÑOS,A3,18181.97,MARCA2,0.29,0.23,20,19.6,2.48,22.335,406094.3,117767.35,288326.95,395085.41401534673
2019-01-01,CLIENTES PEQUEÑOS,A3,16710.75,MARCA2,0.1934,0.23,22,22.2,0.06,13.824,231009.41,44677.22,186332.19,226754.19514851022
2019-02-01,CLIENTES PEQUEÑOS,A3,17846.58,MARCA2,0.1953,0.22,20,23.0,0.2,14.758,263379.83,51438.08,211941.75,258231.41045007325
2019-03-01,CLIENTES PEQUEÑOS,A3,17111.34,MARCA2,0.1715,0.25,21,22.5,0.88,31.926,546296.64,93689.87,452606.77,540748.5734792368
2019-04-01,CLIENTES PEQUEÑOS,A3,16778.18,MARCA2,0.1708,0.24,20,20.9,1.1,23.684,397374.42,67871.55,329502.87,400663.0608954083
2019-05-01,CLIENTES PEQUEÑOS,A3,17132.85,MARCA2,0.177,0.24,22,18.5,1.19,28.867,494573.98,87539.59,407034.39,510014.1482062898
2019-06-01,CLIENTES PEQUEÑOS,A3,17054.86,MARCA2,0.1795,0.25,20,16.4,1.13,26.44,450930.5,80942.02,369988.48,476328.6565978169
2019-07-01,CLIENTES PEQUEÑOS,A3,17008.58,MARCA2,0.1591,0.25,22,15.7,1.36,24.152,410791.22,65356.88,345434.34,407471.53567480063
2019-08-01,CLIENTES PEQUEÑOS,A3,17037.5,MARCA2,0.1755,0.23,21,15.3,1.48,26.225,446808.44,78414.88,368393.56,427311.40506367653
2019-09-01,CLIENTES PEQUEÑOS,A3,17009.03,MARCA2,0.1821,0.24,21,15.7,1.51,30.992,527143.86,95992.9,431150.96,647611.647615863
2019-10-01,CLIENTES PEQUEÑOS,A3,17012.31,MARCA2,0.1912,0.22,22,16.7,1.65,16.956,288460.73,55153.69,233307.04,359198.24997295905
2019-11-01,CLIENTES PEQUEÑOS,A3,16954.07,MARCA2,0.1808,0.22,20,18.0,1.76,24.321,412339.94,74551.06,337788.88,555896.3104008732
2019-12-01,CLIENTES PEQUEÑOS,A3,17182.57,MARCA2,0.1892,0.22,21,19.6,1.88,19.15,329046.22,62255.54,266790.68,399885.6489688498
2020-01-01,CLIENTES PEQUEÑOS,A3,16984.21,MARCA2,0.1848,0.23,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A3,17027.0,MARCA2,0.1667,0.24,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A3,16588.11,MARCA2,0.175,0.23,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A3,16984.21,MARCA2,0.1848,0.23,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A3,17027.0,MARCA2,0.1667,0.24,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A3,16588.11,MARCA2,0.175,0.23,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A4,13909.82,MARCA1,0.2642,0.71,22,22.2,0.18,58.85,818592.91,216272.25,602320.66,549279.809224443
2018-02-01,CLIENTES PEQUEÑOS,A4,13835.55,MARCA1,0.2437,0.71,20,23.0,0.48,93.575,1294661.59,315509.03,979152.56,1338245.547709456
2018-03-01,CLIENTES PEQUEÑOS,A4,13485.25,MARCA1,0.2329,0.72,20,22.5,0.97,148.518,2002802.36,466452.67,1536349.69,2151499.4499609284
2018-04-01,CLIENTES PEQUEÑOS,A4,14531.94,MARCA1,0.2293,0.72,21,20.9,0.84,92.798,1348534.97,309219.07,1039315.9,742612.6554729369
2018-05-01,CLIENTES PEQUEÑOS,A4,13923.89,MARCA1,0.2935,0.71,22,18.5,0.88,114.451,1593603.13,467722.52,1125880.61,1393594.5789797804
2018-06-01,CLIENTES PEQUEÑOS,A4,13341.5,MARCA1,0.3161,0.71,20,16.4,1.24,68.129,908943.05,287316.9,621626.15,1744790.1436544403
2018-07-01,CLIENTES PEQUEÑOS,A4,14233.95,MARCA1,0.3238,0.71,22,15.7,1.64,139.981,1992482.55,645165.85,1347316.7,1727143.332161879
2018-08-01,CLIENTES PEQUEÑOS,A4,13403.6,MARCA1,0.323,0.7,22,15.3,1.81,157.461,2110544.26,681705.8,1428838.46,1812817.2257855744
2018-09-01,CLIENTES PEQUEÑOS,A4,14152.09,MARCA1,0.2856,0.69,20,15.7,2.01,148.862,2106708.42,601675.92,1505032.5,1781414.3744456647
2018-10-01,CLIENTES PEQUEÑOS,A4,12210.58,MARCA1,0.3883,0.68,22,16.7,2.14,93.777,1145071.56,444631.29,700440.27,970505.4266622193
2018-11-01,CLIENTES PEQUEÑOS,A4,15783.62,MARCA1,0.3349,0.68,21,18.0,2.29,97.357,1536645.89,514622.71,1022023.18,1318395.1428332916
2018-12-01,CLIENTES PEQUEÑOS,A4,14035.08,MARCA1,0.3404,0.69,20,19.6,2.48,123.529,1733739.4,590164.89,1143574.51,1453108.5782569367
2019-01-01,CLIENTES PEQUEÑOS,A4,13137.49,MARCA1,0.4016,0.68,22,22.2,0.06,40.797,535970.18,215245.62,320724.56,443657.33353913354
2019-02-01,CLIENTES PEQUEÑOS,A4,14220.98,MARCA1,0.3475,0.66,20,23.0,0.2,88.499,1258542.51,437343.52,821198.99,1079333.5975823423
2019-03-01,CLIENTES PEQUEÑOS,A4,14068.8,MARCA1,0.234,0.67,21,22.5,0.88,139.424,1961528.37,458997.64,1502530.73,1736964.9616345193
2019-04-01,CLIENTES PEQUEÑOS,A4,13975.0,MARCA1,0.3851,0.69,20,20.9,1.1,47.737,667124.58,256909.68,410214.9,600180.3754845104
2019-05-01,CLIENTES PEQUEÑOS,A4,13620.07,MARCA1,0.3073,0.68,22,18.5,1.19,89.608,1220467.23,375049.58,845417.65,1122279.2802087388
2019-06-01,CLIENTES PEQUEÑOS,A4,14143.51,MARCA1,0.347,0.69,20,16.4,1.13,104.492,1477883.65,512825.63,965058.02,1404621.571792285
2019-07-01,CLIENTES PEQUEÑOS,A4,13957.44,MARCA1,0.3329,0.69,22,15.7,1.36,89.191,1244878.03,414419.9,830458.13,1394206.56985164
2019-08-01,CLIENTES PEQUEÑOS,A4,13949.73,MARCA1,0.369,0.7,21,15.3,1.48,76.264,1063862.21,392565.16,671297.05,1461461.716523715
2019-09-01,CLIENTES PEQUEÑOS,A4,13805.96,MARCA1,0.3142,0.68,21,15.7,1.51,112.474,1552811.55,487893.39,1064918.16,1433018.3898690802
2019-10-01,CLIENTES PEQUEÑOS,A4,14053.43,MARCA1,0.3797,0.68,22,16.7,1.65,46.974,660145.82,250657.37,409488.45,780315.1236327533
2019-11-01,CLIENTES PEQUEÑOS,A4,13418.62,MARCA1,0.3926,0.66,20,18.0,1.76,62.128,833672.02,327299.64,506372.38,1058259.6184305393
2019-12-01,CLIENTES PEQUEÑOS,A4,14412.53,MARCA1,0.3699,0.64,21,19.6,1.88,68.12,981781.54,363160.99,618620.55,1164194.5223420237
2020-01-01,CLIENTES PEQUEÑOS,A4,14387.94,MARCA1,0.3935,0.65,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A4,13801.67,MARCA1,0.2687,0.65,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A4,13346.94,MARCA1,0.2596,0.62,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A4,14387.94,MARCA1,0.3935,0.65,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A4,13801.67,MARCA1,0.2687,0.65,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A4,13346.94,MARCA1,0.2596,0.62,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A5,16142.56,MARCA3,0.2246,0.37,22,22.2,0.18,10.001,161441.74,36259.81,125181.93,159783.40552940755
2018-02-01,CLIENTES PEQUEÑOS,A5,15634.42,MARCA3,0.2508,0.35,20,23.0,0.48,20.916,327009.53,82013.99,244995.54,317299.1203819101
2018-03-01,CLIENTES PEQUEÑOS,A5,16070.42,MARCA3,0.2431,0.34,20,22.5,0.97,25.775,414215.08,100695.69,313519.39,475070.4907894707
2018-04-01,CLIENTES PEQUEÑOS,A5,16075.52,MARCA3,0.2772,0.35,21,20.9,0.84,13.492,216890.92,60122.16,156768.76,230356.09711899824
2018-05-01,CLIENTES PEQUEÑOS,A5,15667.79,MARCA3,0.2407,0.35,22,18.5,0.88,28.154,441110.96,106175.41,334935.55,450500.6391820492
2018-06-01,CLIENTES PEQUEÑOS,A5,16314.0,MARCA3,0.256,0.34,20,16.4,1.24,23.099,376837.09,96470.3,280366.79,404970.35894808604
2018-07-01,CLIENTES PEQUEÑOS,A5,15961.42,MARCA3,0.2461,0.32,22,15.7,1.64,20.573,328374.29,80812.91,247561.38,325751.0832112603
2018-08-01,CLIENTES PEQUEÑOS,A5,15970.93,MARCA3,0.2461,0.32,22,15.3,1.81,24.681,394178.52,97007.33,297171.19,392089.14406601514
2018-09-01,CLIENTES PEQUEÑOS,A5,16272.67,MARCA3,0.27,0.33,20,15.7,2.01,19.696,320506.51,86536.76,233969.75,316701.5785336497
2018-10-01,CLIENTES PEQUEÑOS,A5,14297.77,MARCA3,0.2587,0.31,22,16.7,2.14,25.24,360875.71,93358.55,267517.16,353747.3503284485
2018-11-01,CLIENTES PEQUEÑOS,A5,18515.17,MARCA3,0.2461,0.32,21,18.0,2.29,19.101,353658.26,87035.3,266622.96,346479.950502995
2018-12-01,CLIENTES PEQUEÑOS,A5,16797.53,MARCA3,0.2632,0.29,20,19.6,2.48,23.802,399814.81,105231.26,294583.55,390675.7171689343
2019-01-01,CLIENTES PEQUEÑOS,A5,15767.03,MARCA3,0.3062,0.3,22,22.2,0.06,10.739,169322.14,51846.44,117475.7,165901.20799564567
2019-02-01,CLIENTES PEQUEÑOS,A5,15969.92,MARCA3,0.2692,0.3,20,23.0,0.2,20.844,332877.01,89610.49,243266.52,329269.3494635198
2019-03-01,CLIENTES PEQUEÑOS,A5,16987.9,MARCA3,0.2665,0.31,21,22.5,0.88,29.273,497286.8,132526.93,364759.87,490968.16061810195
2019-04-01,CLIENTES PEQUEÑOS,A5,16062.85,MARCA3,0.3103,0.32,20,20.9,1.1,15.115,242789.98,75337.73,167452.25,241803.71565407407
2019-05-01,CLIENTES PEQUEÑOS,A5,16627.65,MARCA3,0.3028,0.3,22,18.5,1.19,28.392,472092.24,142949.53,329142.71,476477.1823738603
2019-06-01,CLIENTES PEQUEÑOS,A5,16398.2,MARCA3,0.3096,0.33,20,16.4,1.13,25.822,423434.32,131095.27,292339.05,429189.26413510216
2019-07-01,CLIENTES PEQUEÑOS,A5,16504.11,MARCA3,0.2746,0.33,22,15.7,1.36,19.344,319255.5,87667.56,231587.94,347897.0491291484
2019-08-01,CLIENTES PEQUEÑOS,A5,17077.02,MARCA3,0.2903,0.32,21,15.3,1.48,22.374,382081.25,110918.19,271163.06,414673.60823676194
2019-09-01,CLIENTES PEQUEÑOS,A5,16465.14,MARCA3,0.2706,0.32,21,15.7,1.51,24.363,401140.21,108548.54,292591.67,331582.72773166536
2019-10-01,CLIENTES PEQUEÑOS,A5,16846.85,MARCA3,0.3132,0.31,22,16.7,1.65,15.489,260940.86,81726.68,179214.18,379142.0162610764
2019-11-01,CLIENTES PEQUEÑOS,A5,16230.65,MARCA3,0.2926,0.31,20,18.0,1.76,23.843,386987.39,113232.51,273754.88,356838.8823949494
2019-12-01,CLIENTES PEQUEÑOS,A5,17057.35,MARCA3,0.2922,0.31,21,19.6,1.88,21.334,363901.5,106332.02,257569.48,404549.5144513218
2020-01-01,CLIENTES PEQUEÑOS,A5,17073.09,MARCA3,0.2931,0.3,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A5,16404.97,MARCA3,0.2484,0.29,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A5,16240.45,MARCA3,0.2896,0.29,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A5,17073.09,MARCA3,0.2931,0.3,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A5,16404.97,MARCA3,0.2484,0.29,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A5,16240.45,MARCA3,0.2896,0.29,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A6,16008.79,MARCA3,0.2572,0.07,22,22.2,0.18,1.383,22140.16,5694.45,16445.71,104640.67193853784
2018-02-01,CLIENTES PEQUEÑOS,A6,15593.53,MARCA3,0.2295,0.07,20,23.0,0.48,3.581,55840.43,12815.38,43025.05,520968.7939462764
2018-03-01,CLIENTES PEQUEÑOS,A6,16261.27,MARCA3,0.2301,0.07,20,22.5,0.97,3.616,58800.75,13530.05,45270.7,1784778.3517904647
