MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS
2019-05-01,CLIENTES PEQUEÑOS,A17,17164.42,MARCA5,0.259,0.09,22,18.5,1.19,4.88,83762.37,21694.45,62067.92
2019-05-01,CLIENTES PEQUEÑOS,A18,10368.63,MARCA5,0.2501,0.82,22,18.5,1.19,388.87,4032049.15,1008415.49,3023633.66
2019-05-01,CLIENTES PEQUEÑOS,A19,16061.67,MARCA5,0.2509,0.67,22,18.5,1.19,80.725,1296578.31,325311.5,971266.81
2019-05-01,CLIENTES PEQUEÑOS,A20,11938.87,MARCA1,0.2924,0.61,22,18.5,1.19,53.836,642741.01,187937.47,454803.54
2019-05-01,CLIENTES PEQUEÑOS,A21,9056.45,MARCA1,0.2442,0.64,22,18.5,1.19,129.396,1171868.4,286170.26,885698.14
2019-05-01,CLIENTES PEQUEÑOS,A22,17069.17,MARCA1,0.2519,0.38,22,18.5,1.19,31.9,544506.52,137161.19,407345.33
2019-05-01,CLIENTES PEQUEÑOS,A23,12760.43,MARCA6,0.2968,0.71,22,18.5,1.19,124.819,1592744.11,472726.45,1120017.66
2019-05-01,CLIENTES PEQUEÑOS,A25,20813.06,MARCA6,0.1819,0.05,22,18.5,1.19,37.817,787087.49,143171.21,643916.28
2019-06-01,CLIENTES GRANDES,A1,11933.08,MARCA1,0.297,0.92,20,16.4,1.13,23.587,281465.56,83595.27,197870.29
2019-06-01,CLIENTES GRANDES,A2,15983.06,MARCA2,0.3452,1.0,20,16.4,1.13,47.63,761273.15,262791.49,498481.66
2019-06-01,CLIENTES GRANDES,A3,17054.86,MARCA2,0.1795,0.84,20,16.4,1.13,3.526,60135.44,10794.31,49341.13
2019-06-01,CLIENTES GRANDES,A4,14143.51,MARCA1,0.347,1.0,20,16.4,1.13,63.12,892738.35,309780.21,582958.14
2019-06-01,CLIENTES GRANDES,A5,16398.2,MARCA3,0.3096,0.93,20,16.4,1.13,19.848,325471.47,100765.97,224705.5
2019-06-01,CLIENTES GRANDES,A6,16473.29,MARCA3,0.1694,0.85,20,16.4,1.13,3.724,61346.53,10392.1,50954.43
2019-06-01,CLIENTES GRANDES,A7,16410.46,MARCA3,0.265,0.79,20,16.4,1.13,3.654,59963.82,15890.41,44073.41
2019-06-01,CLIENTES GRANDES,A8,11358.22,MARCA1,0.2775,0.93,20,16.4,1.13,38.514,437450.49,121392.51,316057.98
2019-06-01,CLIENTES GRANDES,A9,8476.67,MARCA1,0.2694,0.86,20,16.4,1.13,16.312,138271.44,37250.33,101021.11
2019-06-01,CLIENTES GRANDES,A10,20362.55,MARCA1,0.2587,0.91,20,16.4,1.13,10.04,204440.0,52888.63,151551.37
2019-06-01,CLIENTES GRANDES,A11,24715.15,MARCA1,0.4288,0.87,20,16.4,1.13,8.585,212179.56,90982.6,121196.96
2019-06-01,CLIENTES GRANDES,A12,24578.56,MARCA1,0.2165,0.92,20,16.4,1.13,4.714,115863.33,25084.41,90778.92
2019-06-01,CLIENTES GRANDES,A13,19327.0,MARCA1,0.2739,0.91,20,16.4,1.13,9.704,187549.21,51369.73,136179.48
2019-06-01,CLIENTES GRANDES,A14,20243.87,MARCA1,0.3847,0.9,20,16.4,1.13,24.289,491703.36,189158.28,302545.08
2019-06-01,CLIENTES GRANDES,A15,14365.23,MARCA4,0.2351,0.85,20,16.4,1.13,11.112,159626.44,37528.18,122098.26
2019-06-01,CLIENTES GRANDES,A16,16714.55,MARCA4,0.1447,0.78,20,16.4,1.13,3.538,59136.08,8556.99,50579.09
2019-06-01,CLIENTES GRANDES,A17,17521.78,MARCA5,0.2334,0.86,20,16.4,1.13,5.466,95774.05,22353.66,73420.39
2019-06-01,CLIENTES GRANDES,A18,10812.91,MARCA5,0.2716,0.9,20,16.4,1.13,17.092,184814.26,50195.55,134618.71
2019-06-01,CLIENTES GRANDES,A19,15235.66,MARCA5,0.3701,1.0,20,16.4,1.13,49.842,759375.77,281044.97,478330.8
2019-06-01,CLIENTES GRANDES,A20,11844.57,MARCA1,0.2811,1.0,20,16.4,1.13,127.68,1512314.7,425111.66,1087203.04
2019-06-01,CLIENTES GRANDES,A21,9025.83,MARCA1,0.3072,0.93,20,16.4,1.13,110.461,997002.21,306279.08,690723.13
2019-06-01,CLIENTES GRANDES,A22,17142.62,MARCA1,0.2416,0.98,20,16.4,1.13,10.377,177888.97,42977.98,134910.99
2019-06-01,CLIENTES GRANDES,A23,12504.33,MARCA6,0.4393,1.0,20,16.4,1.13,105.021,1313217.24,576896.33,736320.91
2019-06-01,CLIENTES GRANDES,A24,12612.12,MARCA6,0.3904,0.86,20,16.4,1.13,12.804,161485.58,63043.97,98441.61
2019-06-01,CLIENTES PEQUEÑOS,A1,11933.08,MARCA1,0.297,0.46,20,16.4,1.13,43.356,517370.62,153659.07,363711.55
2019-06-01,CLIENTES PEQUEÑOS,A2,15983.06,MARCA2,0.3452,0.29,20,16.4,1.13,54.488,870884.97,300629.49,570255.48
2019-06-01,CLIENTES PEQUEÑOS,A3,17054.86,MARCA2,0.1795,0.25,20,16.4,1.13,26.44,450930.5,80942.02,369988.48
2019-06-01,CLIENTES PEQUEÑOS,A4,14143.51,MARCA1,0.347,0.69,20,16.4,1.13,104.492,1477883.65,512825.63,965058.02
2019-06-01,CLIENTES PEQUEÑOS,A5,16398.2,MARCA3,0.3096,0.33,20,16.4,1.13,25.822,423434.32,131095.27,292339.05
2019-06-01,CLIENTES PEQUEÑOS,A6,16473.29,MARCA3,0.1694,0.04,20,16.4,1.13,2.855,47031.24,7967.09,39064.15
2019-06-01,CLIENTES PEQUEÑOS,A7,16410.46,MARCA3,0.265,0.03,20,16.4,1.13,2.516,41288.72,10941.51,30347.21
2019-06-01,CLIENTES PEQUEÑOS,A8,11358.22,MARCA1,0.2775,0.25,20,16.4,1.13,23.742,269666.86,74832.55,194834.31
2019-06-01,CLIENTES PEQUEÑOS,A9,8476.67,MARCA1,0.2694,0.31,20,16.4,1.13,166.767,1413628.83,380831.61,1032797.22
2019-06-01,CLIENTES PEQUEÑOS,A10,20362.55,MARCA1,0.2587,0.3,20,16.4,1.13,27.169,553230.12,143120.63,410109.49
2019-06-01,CLIENTES PEQUEÑOS,A11,24715.15,MARCA1,0.4288,0.34,20,16.4,1.13,3.822,94461.3,40505.01,53956.29
2019-06-01,CLIENTES PEQUEÑOS,A14,20243.87,MARCA1,0.3847,0.34,20,16.4,1.13,8.791,177963.86,68462.7,109501.16
2019-06-01,CLIENTES PEQUEÑOS,A15,14365.23,MARCA4,0.2351,0.06,20,16.4,1.13,6.08,87340.6,20533.78,66806.82
2019-06-01,CLIENTES PEQUEÑOS,A16,16714.55,MARCA4,0.1447,0.05,20,16.4,1.13,2.191,36621.58,5299.14,31322.44
2019-06-01,CLIENTES PEQUEÑOS,A17,17521.78,MARCA5,0.2334,0.1,20,16.4,1.13,6.231,109178.21,25482.19,83696.02
2019-06-01,CLIENTES PEQUEÑOS,A18,10812.91,MARCA5,0.2716,0.83,20,16.4,1.13,364.291,3939045.8,1069844.84,2869200.96
2019-06-01,CLIENTES PEQUEÑOS,A19,15235.66,MARCA5,0.3701,0.67,20,16.4,1.13,49.523,754515.59,279246.22,475269.37
2019-06-01,CLIENTES PEQUEÑOS,A20,11844.57,MARCA1,0.2811,0.62,20,16.4,1.13,72.014,852974.86,239771.23,613203.63
2019-06-01,CLIENTES PEQUEÑOS,A21,9025.83,MARCA1,0.3072,0.66,20,16.4,1.13,102.471,924885.83,284124.93,640760.9
2019-06-01,CLIENTES PEQUEÑOS,A22,17142.62,MARCA1,0.2416,0.39,20,16.4,1.13,37.84,648676.74,156720.3,491956.44
2019-06-01,CLIENTES PEQUEÑOS,A23,12504.33,MARCA6,0.4393,0.71,20,16.4,1.13,116.034,1450927.43,637392.42,813535.01
2019-06-01,CLIENTES PEQUEÑOS,A25,21641.57,MARCA6,0.1782,0.18,20,16.4,1.13,40.299,872133.63,155414.21,716719.42
2019-07-01,CLIENTES GRANDES,A1,11705.14,MARCA1,0.288,0.92,22,15.7,1.36,8.165,95572.47,27524.87,68047.6
2019-07-01,CLIENTES GRANDES,A2,16281.81,MARCA2,0.3287,1.0,22,15.7,1.36,41.569,676818.56,222470.26,454348.3
2019-07-01,CLIENTES GRANDES,A3,17008.58,MARCA2,0.1591,0.83,22,15.7,1.36,3.775,64207.39,10215.4,53991.99
2019-07-01,CLIENTES GRANDES,A4,13957.44,MARCA1,0.3329,1.0,22,15.7,1.36,35.756,499062.22,166137.81,332924.41
2019-07-01,CLIENTES GRANDES,A5,16504.11,MARCA3,0.2746,0.93,22,15.7,1.36,19.249,317687.61,87237.02,230450.59
2019-07-01,CLIENTES GRANDES,A6,16590.8,MARCA3,0.1664,0.84,22,15.7,1.36,3.235,53671.24,8930.89,44740.35
2019-07-01,CLIENTES GRANDES,A7,16600.69,MARCA3,0.2844,0.78,22,15.7,1.36,3.405,56525.35,16075.81,40449.54
2019-07-01,CLIENTES GRANDES,A8,11134.51,MARCA1,0.3053,0.94,22,15.7,1.36,19.369,215664.32,65842.32,149822.0
2019-07-01,CLIENTES GRANDES,A9,8591.85,MARCA1,0.2778,0.86,22,15.7,1.36,12.248,105232.98,29233.72,75999.26
2019-07-01,CLIENTES GRANDES,A10,20191.03,MARCA1,0.2534,0.91,22,15.7,1.36,6.709,135461.62,34325.97,101135.65
2019-07-01,CLIENTES GRANDES,A11,24474.86,MARCA1,0.4784,0.88,22,15.7,1.36,11.839,289757.87,138620.17,151137.7
2019-07-01,CLIENTES GRANDES,A12,25105.68,MARCA1,0.2091,0.92,22,15.7,1.36,3.72,93393.13,19528.5,73864.63
2019-07-01,CLIENTES GRANDES,A13,19910.83,MARCA1,0.2569,0.9,22,15.7,1.36,6.62,131809.69,33861.91,97947.78
2019-07-01,CLIENTES GRANDES,A14,19364.92,MARCA1,0.4378,0.9,22,15.7,1.36,14.194,274865.67,120336.19,154529.48
2019-07-01,CLIENTES GRANDES,A15,14281.6,MARCA4,0.2661,0.87,22,15.7,1.36,10.307,147200.45,39170.04,108030.41
2019-07-01,CLIENTES GRANDES,A16,16785.03,MARCA4,0.1618,0.78,22,15.7,1.36,2.159,36238.88,5863.45,30375.43
2019-07-01,CLIENTES GRANDES,A17,17142.58,MARCA5,0.3241,0.84,22,15.7,1.36,6.186,106044.0,34368.86,71675.14
2019-07-01,CLIENTES GRANDES,A18,10885.98,MARCA5,0.2629,0.9,22,15.7,1.36,23.674,257714.69,67753.19,189961.5
2019-07-01,CLIENTES GRANDES,A19,16694.86,MARCA5,0.2633,1.0,22,15.7,1.36,49.013,818265.17,215449.22,602815.95
2019-07-01,CLIENTES GRANDES,A20,11906.84,MARCA1,0.2818,1.0,22,15.7,1.36,66.115,787220.73,221838.8,565381.93
2019-07-01,CLIENTES GRANDES,A21,9009.94,MARCA1,0.26,0.93,22,15.7,1.36,95.751,862710.76,224304.8,638405.96
2019-07-01,CLIENTES GRANDES,A22,16944.02,MARCA1,0.2265,0.98,22,15.7,1.36,7.047,119404.51,27045.12,92359.39
2019-07-01,CLIENTES GRANDES,A23,13061.21,MARCA6,0.4179,1.0,22,15.7,1.36,78.346,1023293.56,427634.38,595659.18
2019-07-01,CLIENTES GRANDES,A24,12895.65,MARCA6,0.393,0.87,22,15.7,1.36,9.731,125487.57,49316.62,76170.95
2019-07-01,CLIENTES GRANDES,A25,20597.1,MARCA6,0.1663,0.22,22,15.7,1.36,2.551,52543.2,8737.93,43805.27
2019-07-01,CLIENTES PEQUEÑOS,A1,11705.14,MARCA1,0.288,0.48,22,15.7,1.36,31.541,369191.82,106327.24,262864.58
2019-07-01,CLIENTES PEQUEÑOS,A2,16281.81,MARCA2,0.3287,0.31,22,15.7,1.36,31.298,509588.09,167501.61,342086.48
2019-07-01,CLIENTES PEQUEÑOS,A3,17008.58,MARCA2,0.1591,0.25,22,15.7,1.36,24.152,410791.22,65356.88,345434.34
2019-07-01,CLIENTES PEQUEÑOS,A4,13957.44,MARCA1,0.3329,0.69,22,15.7,1.36,89.191,1244878.03,414419.9,830458.13
2019-07-01,CLIENTES PEQUEÑOS,A5,16504.11,MARCA3,0.2746,0.33,22,15.7,1.36,19.344,319255.5,87667.56,231587.94
2019-07-01,CLIENTES PEQUEÑOS,A6,16590.8,MARCA3,0.1664,0.04,22,15.7,1.36,2.378,39452.92,6564.97,32887.95
2019-07-01,CLIENTES PEQUEÑOS,A7,16600.69,MARCA3,0.2844,0.03,22,15.7,1.36,1.396,23174.56,6590.84,16583.72
2019-07-01,CLIENTES PEQUEÑOS,A8,11134.51,MARCA1,0.3053,0.27,22,15.7,1.36,17.081,190188.57,58064.57,132124.0
2019-07-01,CLIENTES PEQUEÑOS,A9,8591.85,MARCA1,0.2778,0.31,22,15.7,1.36,96.525,829328.32,230387.41,598940.91
2019-07-01,CLIENTES PEQUEÑOS,A10,20191.03,MARCA1,0.2534,0.31,22,15.7,1.36,19.982,403457.16,102236.04,301221.12
2019-07-01,CLIENTES PEQUEÑOS,A11,24474.86,MARCA1,0.4784,0.34,22,15.7,1.36,6.741,164985.03,78928.84,86056.19
2019-07-01,CLIENTES PEQUEÑOS,A14,19364.92,MARCA1,0.4378,0.35,22,15.7,1.36,5.091,98586.81,43161.31,55425.5
2019-07-01,CLIENTES PEQUEÑOS,A15,14281.6,MARCA4,0.2661,0.06,22,15.7,1.36,3.954,56469.45,15026.52,41442.93
2019-07-01,CLIENTES PEQUEÑOS,A16,16785.03,MARCA4,0.1618,0.05,22,15.7,1.36,1.743,29256.31,4733.67,24522.64
2019-07-01,CLIENTES PEQUEÑOS,A17,17142.58,MARCA5,0.3241,0.11,22,15.7,1.36,7.555,129512.19,41974.9,87537.29
2019-07-01,CLIENTES PEQUEÑOS,A18,10885.98,MARCA5,0.2629,0.83,22,15.7,1.36,289.17,3147898.84,827582.61,2320316.23
2019-07-01,CLIENTES PEQUEÑOS,A19,16694.86,MARCA5,0.2633,0.67,22,15.7,1.36,65.322,1090541.64,287139.61,803402.03
2019-07-01,CLIENTES PEQUEÑOS,A20,11906.84,MARCA1,0.2818,0.63,22,15.7,1.36,55.992,666687.79,187872.62,478815.17
2019-07-01,CLIENTES PEQUEÑOS,A21,9009.94,MARCA1,0.26,0.66,22,15.7,1.36,105.47,950278.37,247072.38,703205.99
2019-07-01,CLIENTES PEQUEÑOS,A22,16944.02,MARCA1,0.2265,0.41,22,15.7,1.36,30.946,524349.64,118765.19,405584.45
2019-07-01,CLIENTES PEQUEÑOS,A23,13061.21,MARCA6,0.4179,0.72,22,15.7,1.36,84.947,1109510.61,463664.48,645846.13
2019-07-01,CLIENTES PEQUEÑOS,A25,20597.1,MARCA6,0.1663,0.22,22,15.7,1.36,8.627,177691.18,29550.04,148141.14
2019-08-01,CLIENTES GRANDES,A1,11925.02,MARCA1,0.2933,0.9,21,15.3,1.48,18.808,224285.78,65783.02,158502.76
2019-08-01,CLIENTES GRANDES,A2,16439.18,MARCA2,0.3212,1.0,21,15.3,1.48,37.128,610353.88,196045.67,414308.21
2019-08-01,CLIENTES GRANDES,A3,17037.5,MARCA2,0.1755,0.83,21,15.3,1.48,3.488,59426.8,10429.4,48997.4
2019-08-01,CLIENTES GRANDES,A4,13949.73,MARCA1,0.369,1.0,21,15.3,1.48,37.555,523882.11,193312.5,330569.61
2019-08-01,CLIENTES GRANDES,A5,17077.02,MARCA3,0.2903,1.0,21,15.3,1.48,21.165,361435.13,104924.62,256510.51
2019-08-01,CLIENTES GRANDES,A6,16881.24,MARCA3,0.1394,0.91,21,15.3,1.48,6.584,111146.08,15493.76,95652.32
2019-08-01,CLIENTES GRANDES,A7,17459.07,MARCA3,0.2296,0.78,21,15.3,1.48,3.216,56148.37,12891.67,43256.7
2019-08-01,CLIENTES GRANDES,A8,11331.18,MARCA1,0.2464,0.99,21,15.3,1.48,41.086,465552.86,114712.22,350840.64
2019-08-01,CLIENTES GRANDES,A9,8558.27,MARCA1,0.2769,0.85,21,15.3,1.48,13.308,113893.46,31537.1,82356.36
2019-08-01,CLIENTES GRANDES,A10,20406.22,MARCA1,0.2436,0.91,21,15.3,1.48,9.648,196879.21,47959.78,148919.43
2019-08-01,CLIENTES GRANDES,A11,25261.72,MARCA1,0.3668,0.86,21,15.3,1.48,6.96,175821.57,64491.35,111330.22
2019-08-01,CLIENTES GRANDES,A12,24588.44,MARCA1,0.2077,0.91,21,15.3,1.48,6.319,155374.35,32271.25,123103.1
2019-08-01,CLIENTES GRANDES,A13,19606.42,MARCA1,0.2373,0.91,21,15.3,1.48,9.421,184712.08,43832.18,140879.9
2019-08-01,CLIENTES GRANDES,A14,22314.61,MARCA1,0.4383,0.9,21,15.3,1.48,19.97,445622.76,195316.46,250306.3
2019-08-01,CLIENTES GRANDES,A15,14579.61,MARCA4,0.2228,0.87,21,15.3,1.48,8.259,120413.0,26828.02,93584.98
2019-08-01,CLIENTES GRANDES,A16,17467.36,MARCA4,0.1581,0.79,21,15.3,1.48,2.122,37065.74,5860.09,31205.65
2019-08-01,CLIENTES GRANDES,A17,17354.77,MARCA5,0.2581,0.82,21,15.3,1.48,6.816,118290.11,30530.68,87759.43
2019-08-01,CLIENTES GRANDES,A18,10680.6,MARCA5,0.2384,0.88,21,15.3,1.48,14.192,151579.08,36136.45,115442.63
2019-08-01,CLIENTES GRANDES,A19,16427.22,MARCA5,0.3186,1.0,21,15.3,1.48,40.806,670329.14,213566.86,456762.28
2019-08-01,CLIENTES GRANDES,A20,11908.52,MARCA1,0.257,1.0,21,15.3,1.48,90.816,1081484.15,277941.43,803542.72
2019-08-01,CLIENTES GRANDES,A21,9045.03,MARCA1,0.2582,0.92,21,15.3,1.48,91.347,826236.36,213334.23,612902.13
2019-08-01,CLIENTES GRANDES,A22,17236.32,MARCA1,0.2312,0.98,21,15.3,1.48,7.963,137252.82,31732.85,105519.97
2019-08-01,CLIENTES GRANDES,A23,12837.56,MARCA6,0.386,1.0,21,15.3,1.48,112.903,1449399.04,559468.03,889931.01
2019-08-01,CLIENTES GRANDES,A24,12869.49,MARCA6,0.3096,0.85,21,15.3,1.48,13.124,168899.19,52291.19,116608.0
2019-08-01,CLIENTES GRANDES,A26,18087.49,MARCA3,0.1089,0.21,21,15.3,1.48,1.645,29753.92,3240.2,26513.72
2019-08-01,CLIENTES GRANDES,A25,21560.12,MARCA6,0.1642,0.81,21,15.3,1.48,5.141,110840.58,18200.02,92640.56
2019-08-01,CLIENTES PEQUEÑOS,A1,11925.02,MARCA1,0.2933,0.48,21,15.3,1.48,41.14,490595.32,143891.61,346703.71
2019-08-01,CLIENTES PEQUEÑOS,A2,16439.18,MARCA2,0.3212,0.3,21,15.3,1.48,47.538,781485.74,251013.22,530472.52
2019-08-01,CLIENTES PEQUEÑOS,A3,17037.5,MARCA2,0.1755,0.23,21,15.3,1.48,26.225,446808.44,78414.88,368393.56
2019-08-01,CLIENTES PEQUEÑOS,A4,13949.73,MARCA1,0.369,0.7,21,15.3,1.48,76.264,1063862.21,392565.16,671297.05
2019-08-01,CLIENTES PEQUEÑOS,A5,17077.02,MARCA3,0.2903,0.32,21,15.3,1.48,22.374,382081.25,110918.19,271163.06
2019-08-01,CLIENTES PEQUEÑOS,A6,16881.24,MARCA3,0.1394,0.04,21,15.3,1.48,3.191,53868.04,7509.2,46358.84
2019-08-01,CLIENTES PEQUEÑOS,A7,17459.07,MARCA3,0.2296,0.03,21,15.3,1.48,1.289,22504.74,5167.09,17337.65
2019-08-01,CLIENTES PEQUEÑOS,A8,11331.18,MARCA1,0.2464,0.26,21,15.3,1.48,23.394,265081.62,65316.11,199765.51
2019-08-01,CLIENTES PEQUEÑOS,A9,8558.27,MARCA1,0.2769,0.29,21,15.3,1.48,118.513,1014266.25,280850.32,733415.93
2019-08-01,CLIENTES PEQUEÑOS,A10,20406.22,MARCA1,0.2436,0.31,21,15.3,1.48,25.359,517481.33,126058.45,391422.88
2019-08-01,CLIENTES PEQUEÑOS,A11,25261.72,MARCA1,0.3668,0.34,21,15.3,1.48,3.559,89906.46,32977.69,56928.77
2019-08-01,CLIENTES PEQUEÑOS,A14,22314.61,MARCA1,0.4383,0.36,21,15.3,1.48,2.996,66854.57,29302.36,37552.21
2019-08-01,CLIENTES PEQUEÑOS,A15,14579.61,MARCA4,0.2228,0.06,21,15.3,1.48,3.521,51334.81,11437.4,39897.41
2019-08-01,CLIENTES PEQUEÑOS,A16,17467.36,MARCA4,0.1581,0.05,21,15.3,1.48,2.018,35249.13,5572.89,29676.24
2019-08-01,CLIENTES PEQUEÑOS,A17,17354.77,MARCA5,0.2581,0.11,21,15.3,1.48,4.718,81879.8,21133.18,60746.62
2019-08-01,CLIENTES PEQUEÑOS,A18,10680.6,MARCA5,0.2384,0.83,21,15.3,1.48,487.378,5205489.47,1240988.69,3964500.78
2019-08-01,CLIENTES PEQUEÑOS,A19,16427.22,MARCA5,0.3186,0.65,21,15.3,1.48,45.105,740949.76,236066.59,504883.17
2019-08-01,CLIENTES PEQUEÑOS,A20,11908.52,MARCA1,0.257,0.61,21,15.3,1.48,60.981,726193.46,186631.72,539561.74
2019-08-01,CLIENTES PEQUEÑOS,A21,9045.03,MARCA1,0.2582,0.66,21,15.3,1.48,109.453,990005.67,255619.46,734386.21
2019-08-01,CLIENTES PEQUEÑOS,A22,17236.32,MARCA1,0.2312,0.42,21,15.3,1.48,36.839,634968.79,146804.78,488164.01
2019-08-01,CLIENTES PEQUEÑOS,A23,12837.56,MARCA6,0.386,0.74,21,15.3,1.48,100.573,1291111.92,498369.2,792742.72
2019-08-01,CLIENTES PEQUEÑOS,A25,21560.12,MARCA6,0.1642,0.22,21,15.3,1.48,19.842,427795.9,70244.09,357551.81
2019-09-01,CLIENTES GRANDES,A1,11745.64,MARCA1,0.2432,0.92,21,15.7,1.51,23.345,274201.97,66685.92,207516.05
2019-09-01,CLIENTES GRANDES,A2,16193.56,MARCA2,0.3135,1.0,21,15.7,1.51,46.896,759413.19,238076.04,521337.15
2019-09-01,CLIENTES GRANDES,A3,17009.03,MARCA2,0.1821,0.82,21,15.7,1.51,4.205,71522.97,13024.33,58498.64
2019-09-01,CLIENTES GRANDES,A4,13805.96,MARCA1,0.3142,1.0,21,15.7,1.51,52.199,720657.31,226430.53,494226.78
2019-09-01,CLIENTES GRANDES,A5,16465.14,MARCA3,0.2706,1.0,21,15.7,1.51,21.695,357211.21,96661.35,260549.86
2019-09-01,CLIENTES GRANDES,A6,16604.49,MARCA3,0.344,0.92,21,15.7,1.51,3.939,65405.09,22499.35,42905.74
2019-09-01,CLIENTES GRANDES,A7,16490.94,MARCA3,0.3066,0.77,21,15.7,1.51,5.531,91211.39,27965.41,63245.98
2019-09-01,CLIENTES GRANDES,A8,11148.04,MARCA1,0.1997,0.99,21,15.7,1.51,42.588,474772.73,94812.11,379960.62
2019-09-01,CLIENTES GRANDES,A9,8524.7,MARCA1,0.2102,0.85,21,15.7,1.51,18.167,154868.22,32553.3,122314.92
2019-09-01,CLIENTES GRANDES,A10,20129.76,MARCA1,0.1444,0.93,21,15.7,1.51,10.278,206893.67,29875.45,177018.22
2019-09-01,CLIENTES GRANDES,A11,24622.51,MARCA1,0.2311,0.86,21,15.7,1.51,17.768,437492.76,101104.58,336388.18
2019-09-01,CLIENTES GRANDES,A12,24502.84,MARCA1,0.2659,0.91,21,15.7,1.51,4.831,118373.22,31475.44,86897.78
2019-09-01,CLIENTES GRANDES,A13,19607.97,MARCA1,0.2887,0.91,21,15.7,1.51,8.864,173805.05,50177.52,123627.53
2019-09-01,CLIENTES GRANDES,A14,19465.09,MARCA1,0.3229,0.84,21,15.7,1.51,29.162,567640.95,183291.26,384349.69
2019-09-01,CLIENTES GRANDES,A15,13930.45,MARCA4,0.1772,0.86,21,15.7,1.51,9.972,138914.45,24615.64,114298.81
2019-09-01,CLIENTES GRANDES,A16,16857.66,MARCA4,0.1561,0.79,21,15.7,1.51,2.177,36699.13,5728.73,30970.4
2019-09-01,CLIENTES GRANDES,A17,16601.4,MARCA5,0.1778,0.84,21,15.7,1.51,6.637,110183.49,19590.62,90592.87
2019-09-01,CLIENTES GRANDES,A18,10939.27,MARCA5,0.263,0.88,21,15.7,1.51,28.785,314886.89,82815.25,232071.64
2019-09-01,CLIENTES GRANDES,A19,16215.24,MARCA5,0.2802,1.0,21,15.7,1.51,59.313,961774.53,269489.22,692285.31
2019-09-01,CLIENTES GRANDES,A20,11843.19,MARCA1,0.2835,1.0,21,15.7,1.51,90.794,1075290.59,304844.88,770445.71
2019-09-01,CLIENTES GRANDES,A21,9020.3,MARCA1,0.2236,0.92,21,15.7,1.51,107.538,970025.02,216897.59,753127.43
2019-09-01,CLIENTES GRANDES,A22,16854.35,MARCA1,0.1658,0.94,21,15.7,1.51,9.345,157503.9,26114.15,131389.75
2019-09-01,CLIENTES GRANDES,A23,12703.07,MARCA6,0.4806,1.0,21,15.7,1.51,100.53,1277039.63,613745.25,663294.38
2019-09-01,CLIENTES GRANDES,A24,12748.73,MARCA6,0.6131,0.85,21,15.7,1.51,11.993,152895.52,93740.24,59155.28
2019-09-01,CLIENTES GRANDES,A26,17800.37,MARCA3,0.5114,0.31,21,15.7,1.51,2.677,47651.59,24369.02,23282.57
2019-09-01,CLIENTES GRANDES,A25,21231.0,MARCA6,0.1601,0.81,21,15.7,1.51,3.784,80338.1,12862.13,67475.97
2019-09-01,CLIENTES PEQUEÑOS,A1,11745.64,MARCA1,0.2432,0.47,21,15.7,1.51,40.908,480490.64,116855.32,363635.32
2019-09-01,CLIENTES PEQUEÑOS,A2,16193.56,MARCA2,0.3135,0.3,21,15.7,1.51,50.182,812625.23,254758.01,557867.22
2019-09-01,CLIENTES PEQUEÑOS,A3,17009.03,MARCA2,0.1821,0.24,21,15.7,1.51,30.992,527143.86,95992.9,431150.96
2019-09-01,CLIENTES PEQUEÑOS,A4,13805.96,MARCA1,0.3142,0.68,21,15.7,1.51,112.474,1552811.55,487893.39,1064918.16
2019-09-01,CLIENTES PEQUEÑOS,A5,16465.14,MARCA3,0.2706,0.32,21,15.7,1.51,24.363,401140.21,108548.54,292591.67
2019-09-01,CLIENTES PEQUEÑOS,A6,16604.49,MARCA3,0.344,0.04,21,15.7,1.51,3.224,53532.88,18415.31,35117.57
2019-09-01,CLIENTES PEQUEÑOS,A7,16490.94,MARCA3,0.3066,0.03,21,15.7,1.51,2.369,39067.04,11977.95,27089.09
2019-09-01,CLIENTES PEQUEÑOS,A8,11148.04,MARCA1,0.1997,0.27,21,15.7,1.51,24.797,276437.95,55204.66,221233.29
2019-09-01,CLIENTES PEQUEÑOS,A9,8524.7,MARCA1,0.2102,0.3,21,15.7,1.51,174.219,1485164.71,312181.62,1172983.09
2019-09-01,CLIENTES PEQUEÑOS,A10,20129.76,MARCA1,0.1444,0.32,21,15.7,1.51,28.072,565082.62,81597.93,483484.69
2019-09-01,CLIENTES PEQUEÑOS,A11,24622.51,MARCA1,0.2311,0.31,21,15.7,1.51,3.161,77831.75,17986.92,59844.83
2019-09-01,CLIENTES PEQUEÑOS,A14,19465.09,MARCA1,0.3229,0.34,21,15.7,1.51,5.728,111496.04,36002.07,75493.97
2019-09-01,CLIENTES PEQUEÑOS,A15,13930.45,MARCA4,0.1772,0.07,21,15.7,1.51,4.687,65292.02,11569.75,53722.27
2019-09-01,CLIENTES PEQUEÑOS,A16,16857.66,MARCA4,0.1561,0.05,21,15.7,1.51,2.045,34473.91,5381.38,29092.53
2019-09-01,CLIENTES PEQUEÑOS,A17,16601.4,MARCA5,0.1778,0.12,21,15.7,1.51,6.518,108207.93,19239.37,88968.56
